Id,SalePrice
1461,146527.0
1462,173329.2
1463,206308.2
1464,223676.0
1465,202515.0
1466,200789.6
1467,186570.8
1468,206875.4
1469,192978.4
1470,156829.2
1471,198156.8
1472,143644.0
1473,146314.6
1474,170781.8
1475,156613.2
1476,258107.6
1477,234084.6
1478,245717.2
1479,244276.0
1480,270076.8
1481,250578.8
1482,233722.0
1483,209784.6
1484,214500.2
1485,226061.2
1486,226901.2
1487,250941.2
1488,224013.2
1489,219507.0
1490,228538.0
1491,221486.4
1492,123431.2
1493,187073.0
1494,233512.8
1495,231965.8
1496,224249.8
1497,208864.4
1498,203461.6
1499,195606.2
1500,210110.0
1501,207192.6
1502,216064.0
1503,235637.4
1504,234330.0
1505,223791.0
1506,189684.2
1507,213026.2
1508,190086.6
1509,169977.8
1510,179852.8
1511,173304.8
1512,179956.6
1513,155871.8
1514,148998.4
1515,168424.2
1516,162055.6
1517,185341.0
1518,153811.0
1519,209862.6
1520,163371.8
1521,165236.6
1522,178831.0
1523,141590.8
1524,143331.0
1525,144659.4
1526,147698.4
1527,144814.4
1528,144090.4
1529,165535.4
1530,184458.4
1531,159696.6
1532,121410.8
1533,151488.8
1534,141911.6
1535,167513.0
1536,132517.4
1537,111252.0
1538,153559.4
1539,160388.2
1540,107924.4
1541,152824.2
1542,137788.8
1543,166015.8
1544,113903.8
1545,128429.6
1546,150202.2
1547,143219.2
1548,136576.6
1549,147595.2
1550,138231.6
1551,136989.2
1552,148231.2
1553,154262.6
1554,153449.4
1555,180636.0
1556,128713.0
1557,108067.6
1558,145847.4
1559,118636.8
1560,140952.2
1561,131162.4
1562,171312.4
1563,160341.2
1564,182333.6
1565,172527.4
1566,208453.4
1567,127835.4
1568,235983.6
1569,160296.6
1570,175032.4
1571,144168.4
1572,166209.6
1573,229620.4
1574,147984.8
1575,215881.8
1576,237185.0
1577,215221.2
1578,158699.4
1579,178925.4
1580,210624.6
1581,190502.4
1582,152378.0
1583,238476.8
1584,226269.2
1585,208114.2
1586,118263.8
1587,145868.8
1588,170693.0
1589,136544.4
1590,156188.2
1591,137306.2
1592,148414.8
1593,154681.4
1594,113090.8
1595,146681.0
1596,198912.0
1597,183981.6
1598,217084.4
1599,199087.8
1600,192242.4
1601,111492.0
1602,135743.6
1603,129227.6
1604,242325.8
1605,223087.0
1606,167347.2
1607,163505.0
1608,235992.6
1609,213841.0
1610,198212.6
1611,167889.4
1612,203091.4
1613,196511.6
1614,179062.6
1615,143017.0
1616,140576.8
1617,154986.8
1618,159672.6
1619,173540.0
1620,169198.4
1621,165151.8
1622,170439.4
1623,222770.2
1624,224596.2
1625,146886.0
1626,184560.6
1627,211742.0
1628,246588.6
1629,196317.0
1630,240311.6
1631,212449.2
1632,218233.6
1633,210302.0
1634,215957.2
1635,209502.2
1636,196539.6
1637,197201.0
1638,201777.4
1639,194491.0
1640,210123.2
1641,188086.8
1642,231968.6
1643,222932.0
1644,230890.4
1645,193539.8
1646,184491.2
1647,173660.2
1648,162727.0
1649,177376.4
1650,154522.8
1651,153927.2
1652,147331.2
1653,145868.0
1654,172186.0
1655,160718.2
1656,169169.6
1657,169943.2
1658,184839.4
1659,152674.8
1660,193589.8
1661,265705.2
1662,253244.2
1663,250816.8
1664,260126.8
1665,237769.8
1666,250261.2
1667,257794.4
1668,251338.8
1669,245293.6
1670,245621.8
1671,238952.6
1672,254644.2
1673,246774.4
1674,229373.8
1675,228237.8
1676,228946.4
1677,231984.2
1678,264112.8
1679,260064.0
1680,245521.4
1681,233075.4
1682,249012.0
1683,222964.6
1684,220100.0
1685,226916.8
1686,223328.2
1687,215902.2
1688,232252.8
1689,225874.6
1690,230020.2
1691,227858.6
1692,239166.0
1693,213475.6
1694,215332.8
1695,199171.8
1696,235866.8
1697,201620.4
1698,249177.2
1699,237376.4
1700,240335.8
1701,236352.0
1702,228114.0
1703,232404.8
1704,235196.4
1705,245005.4
1706,253804.6
1707,225831.2
1708,214201.6
1709,236098.8
1710,228225.8
1711,248634.4
1712,242094.6
1713,227135.6
1714,216218.6
1715,222316.0
1716,203428.0
1717,207852.2
1718,172051.8
1719,223230.4
1720,217026.0
1721,193036.0
1722,167408.0
1723,187982.0
1724,219240.0
1725,236476.6
1726,209892.8
1727,190383.4
1728,207067.4
1729,193293.8
1730,158835.4
1731,151565.0
1732,160162.0
1733,151403.4
1734,147124.0
1735,174142.4
1736,157818.6
1737,218101.6
1738,229833.4
1739,217781.6
1740,236593.0
1741,229204.4
1742,202844.2
1743,206357.0
1744,228806.2
1745,196620.8
1746,187141.4
1747,208552.6
1748,205531.0
1749,174082.6
1750,156610.8
1751,232031.2
1752,160660.4
1753,161913.4
1754,189928.6
1755,193181.8
1756,155185.2
1757,152000.0
1758,172541.6
1759,161626.0
1760,178790.0
1761,168982.4
1762,178361.6
1763,192275.8
1764,150402.6
1765,151068.6
1766,186643.4
1767,185992.0
