Id,SalePrice
1461,114590.0
1462,142144.0
1463,180287.0
1464,185063.0
1465,182513.0
1466,164855.0
1467,157362.0
1468,154360.0
1469,184455.0
1470,127844.0
1471,144679.0
1472,104215.0
1473,99532.0
1474,141278.0
1475,90815.0
1476,366604.0
1477,240347.0
1478,328991.0
1479,334441.0
1480,451003.0
1481,332902.0
1482,212295.0
1483,160061.0
1484,161837.0
1485,183250.0
1486,190713.0
1487,353964.0
1488,216048.0
1489,198458.0
1490,252545.0
1491,202918.0
1492,89956.0
1493,200195.0
1494,291894.0
1495,279735.0
1496,236439.0
1497,161713.0
1498,183492.0
1499,176589.0
1500,172470.0
1501,189666.0
1502,149079.0
1503,276959.0
1504,240664.0
1505,218097.0
1506,178439.0
1507,233743.0
1508,197816.0
1509,155693.0
1510,149324.0
1511,152210.0
1512,157781.0
1513,116965.0
1514,147326.0
1515,167640.0
1516,156334.0
1517,167623.0
1518,117905.0
1519,204327.0
1520,132316.0
1521,123654.0
1522,171769.0
1523,110689.0
1524,95757.0
1525,116077.0
1526,97568.0
1527,105147.0
1528,121211.0
1529,156831.0
1530,222140.0
1531,157625.0
1532,102643.0
1533,145174.0
1534,116521.0
1535,147618.0
1536,109695.0
1537,62888.0
1538,162072.0
1539,169364.0
1540,94700.0
1541,131656.0
1542,141998.0
1543,168171.0
1544,73446.0
1545,119889.0
1546,145104.0
1547,135248.0
1548,125084.0
1549,121415.0
1550,141435.0
1551,101498.0
1552,160632.0
1553,156752.0
1554,125738.0
1555,148691.0
1556,111417.0
1557,94358.0
1558,108990.0
1559,88958.0
1560,135570.0
1561,116015.0
1562,144782.0
1563,129761.0
1564,157695.0
1565,176240.0
1566,247334.0
1567,73568.0
1568,256208.0
1569,150207.0
1570,142417.0
1571,94660.0
1572,124356.0
1573,252891.0
1574,123854.0
1575,253003.0
1576,241122.0
1577,185417.0
1578,137991.0
1579,145372.0
1580,185553.0
1581,168152.0
1582,129551.0
1583,249711.0
1584,216122.0
1585,138469.0
1586,70796.0
1587,94565.0
1588,163169.0
1589,80812.0
1590,107324.0
1591,91357.0
1592,124650.0
1593,134890.0
1594,122227.0
1595,120744.0
1596,237599.0
1597,211997.0
1598,196062.0
1599,183001.0
1600,165583.0
1601,53441.0
1602,133094.0
1603,61027.0
1604,297075.0
1605,220963.0
1606,131660.0
1607,144530.0
1608,229471.0
1609,180821.0
1610,166554.0
1611,139244.0
1612,189573.0
1613,157723.0
1614,142746.0
1615,91960.0
1616,69436.0
1617,80930.0
1618,121866.0
1619,144044.0
1620,154998.0
1621,133452.0
1622,158986.0
1623,269836.0
1624,216836.0
1625,101471.0
1626,166352.0
1627,179561.0
1628,262835.0
1629,163225.0
1630,294836.0
1631,234429.0
1632,214283.0
1633,176588.0
1634,192239.0
1635,178188.0
1636,144924.0
1637,179819.0
1638,174562.0
1639,169958.0
1640,216037.0
1641,169598.0
1642,296795.0
1643,212456.0
1644,239069.0
1645,197205.0
1646,171917.0
1647,151303.0
1648,124451.0
1649,137266.0
1650,116609.0
1651,115195.0
1652,102166.0
1653,104612.0
1654,142297.0
1655,114618.0
1656,151609.0
1657,154077.0
1658,168812.0
1659,104806.0
1660,171147.0
1661,412561.0
1662,353599.0
1663,374842.0
1664,442726.0
1665,330106.0
1666,328702.0
1667,370925.0
1668,371487.0
1669,327440.0
1670,358355.0
1671,259876.0
1672,368704.0
1673,279670.0
1674,235348.0
1675,200911.0
1676,210594.0
1677,208010.0
1678,460878.0
1679,383123.0
1680,330720.0
1681,286958.0
1682,331519.0
1683,190344.0
1684,172609.0
1685,184363.0
1686,168569.0
1687,160093.0
1688,192204.0
1689,195043.0
1690,197690.0
1691,199284.0
1692,255999.0
1693,167797.0
1694,182570.0
1695,148595.0
1696,247374.0
1697,149505.0
1698,320378.0
1699,313900.0
1700,282839.0
1701,281253.0
1702,215177.0
1703,218988.0
1704,248077.0
1705,278270.0
1706,375058.0
1707,229499.0
1708,199603.0
1709,235618.0
1710,222640.0
1711,293289.0
1712,242640.0
1713,259915.0
1714,209697.0
1715,213263.0
1716,177229.0
1717,190283.0
1718,138887.0
1719,236509.0
1720,224906.0
1721,156769.0
1722,122170.0
1723,154383.0
1724,197341.0
1725,246915.0
1726,204137.0
1727,147305.0
1728,173858.0
1729,175447.0
1730,159155.0
1731,113840.0
1732,128516.0
1733,102808.0
1734,105593.0
1735,128398.0
1736,90774.0
1737,268726.0
1738,285061.0
1739,233062.0
1740,206680.0
1741,192270.0
1742,173423.0
1743,172509.0
1744,354270.0
1745,225749.0
1746,169368.0
1747,218705.0
1748,210737.0
1749,141507.0
1750,120314.0
1751,242697.0
1752,117330.0
1753,145783.0
1754,189914.0
1755,165517.0
1756,126084.0
1757,119438.0
1758,150180.0
1759,150868.0
1760,172846.0
1761,149415.0
1762,185922.0
1763,190150.0
1764,123767.0
1765,141208.0
1766,183329.0
1767,184642.0
1768,136723.0
1769,149650.0
1770,155153.0
1771,132720.0
1772,131750.0
1773,132403.0
1774,152772.0
1775,142792.0
1776,128282.0
1777,106098.0
1778,153827.0
1779,138395.0
1780,157619.0
1781,121075.0
1782,91365.0
1783,157697.0
1784,129118.0
1785,150125.0
1786,161432.0
1787,167059.0
1788,69090.0
1789,106522.0
1790,106549.0
1791,192660.0
1792,139509.0
1793,117632.0
1794,168371.0
1795,130834.0
1796,144644.0
1797,121516.0
1798,141410.0
1799,104403.0
1800,139444.0
1801,121720.0
1802,127312.0
1803,148654.0
1804,133578.0
1805,129857.0
1806,108674.0
1807,134215.0
1808,125419.0
1809,133509.0
1810,146577.0
1811,69334.0
1812,97299.0
1813,140838.0
1814,93258.0
1815,60902.0
1816,101015.0
1817,134484.0
1818,173206.0
1819,162554.0
1820,61451.0
1821,105494.0
1822,154579.0
1823,36807.0
1824,132081.0
1825,133403.0
1826,122111.0
1827,102610.0
1828,126381.0
1829,124148.0
1830,124680.0
1831,120187.0
1832,90638.0
1833,128530.0
1834,129202.0
1835,103768.0
1836,103909.0
1837,88774.0
1838,106485.0
1839,99591.0
1840,165305.0
1841,135378.0
1842,99214.0
1843,142980.0
1844,168492.0
1845,143059.0
1846,163229.0
1847,170142.0
1848,52988.0
1849,107821.0
1850,116620.0
1851,132797.0
1852,135486.0
1853,130913.0
1854,153272.0
1855,144452.0
1856,243255.0
1857,135301.0
1858,137048.0
1859,115130.0
1860,166013.0
1861,111524.0
1862,322082.0
1863,307839.0
1864,307843.0
1865,367133.0
1866,344732.0
1867,203756.0
1868,277538.0
1869,203830.0
1870,208573.0
1871,283532.0
1872,195503.0
1873,264599.0
1874,146580.0
1875,188798.0
1876,202645.0
1877,187999.0
1878,208276.0
1879,152024.0
1880,115368.0
1881,226856.0
1882,229958.0
1883,175308.0
1884,188958.0
1885,219319.0
1886,285433.0
1887,214886.0
1888,229669.0
1889,194312.0
1890,115062.0
1891,111166.0
1892,101933.0
1893,108003.0
1894,123236.0
1895,130811.0
1896,122001.0
1897,139526.0
1898,99900.0
1899,172978.0
1900,169006.0
1901,197891.0
1902,167032.0
1903,224086.0
1904,185648.0
1905,188931.0
1906,160587.0
1907,215359.0
1908,101967.0
1909,145296.0
1910,119730.0
1911,213842.0
1912,313695.0
1913,143454.0
1914,51687.0
1915,364815.0
1916,53421.0
1917,230743.0
1918,131414.0
1919,142500.0
1920,141697.0
1921,396237.0
1922,354788.0
1923,231239.0
1924,247436.0
1925,199393.0
1926,381733.0
1927,121184.0
1928,160193.0
1929,105559.0
1930,122562.0
1931,132151.0
1932,130303.0
1933,242022.0
1934,170265.0
1935,177102.0
1936,199643.0
1937,184067.0
1938,158909.0
1939,286868.0
1940,183584.0
1941,159234.0
1942,160227.0
1943,242989.0
1944,404709.0
1945,406752.0
1946,113167.0
1947,327894.0
1948,146141.0
1949,269441.0
1950,175957.0
1951,235478.0
1952,208964.0
1953,188324.0
1954,180575.0
1955,133699.0
1956,264165.0
1957,145566.0
1958,249689.0
1959,148655.0
1960,107731.0
1961,138814.0
1962,90899.0
1963,99271.0
1964,105152.0
1965,134370.0
1966,120190.0
1967,308391.0
1968,414452.0
1969,393139.0
1970,399058.0
1971,470276.0
1972,376514.0
1973,321692.0
1974,355476.0
1975,454116.0
1976,272687.0
1977,345488.0
1978,345416.0
1979,308427.0
1980,203893.0
1981,337300.0
1982,214614.0
1983,209235.0
1984,184754.0
1985,217749.0
1986,179696.0
1987,207914.0
1988,178574.0
1989,190962.0
1990,205160.0
1991,218624.0
1992,219303.0
1993,167204.0
1994,200166.0
1995,178771.0
1996,293976.0
1997,349451.0
1998,290938.0
1999,328305.0
2000,306300.0
2001,323431.0
2002,241615.0
2003,247665.0
2004,291479.0
2005,240845.0
2006,216916.0
2007,232496.0
2008,238549.0
2009,224985.0
2010,192689.0
2011,146528.0
2012,185278.0
2013,197950.0
2014,199293.0
2015,238106.0
2016,205406.0
2017,204976.0
2018,144046.0
2019,134417.0
2020,72674.0
2021,116618.0
2022,206938.0
2023,149148.0
2024,292088.0
2025,363371.0
2026,165929.0
2027,170032.0
2028,144897.0
2029,165465.0
2030,252697.0
2031,231207.0
2032,264629.0
2033,235151.0
2034,163079.0
2035,228769.0
2036,190652.0
2037,197370.0
2038,300438.0
2039,257276.0
2040,291079.0
2041,305477.0
2042,209211.0
2043,157967.0
2044,162440.0
2045,182388.0
2046,140734.0
2047,123828.0
2048,152406.0
2049,136868.0
2050,159665.0
2051,101770.0
2052,126338.0
2053,145816.0
2054,102341.0
2055,139209.0
2056,145668.0
2057,117094.0
2058,213872.0
2059,144204.0
2060,151152.0
2061,144260.0
2062,117036.0
2063,124644.0
2064,135277.0
2065,136463.0
2066,154174.0
2067,119099.0
2068,136201.0
2069,76696.0
2070,116162.0
2071,121962.0
2072,151233.0
2073,115283.0
2074,154846.0
2075,163621.0
2076,113859.0
2077,163908.0
2078,131767.0
2079,129156.0
2080,95988.0
2081,111826.0
2082,137076.0
2083,154666.0
2084,98950.0
2085,109560.0
2086,102346.0
2087,112003.0
2088,98249.0
2089,90218.0
2090,131234.0
2091,115343.0
2092,139434.0
2093,125745.0
2094,121300.0
2095,154222.0
2096,76446.0
2097,107483.0
2098,133274.0
2099,61097.0
2100,66048.0
2101,104213.0
2102,124280.0
2103,113017.0
2104,133394.0
2105,143922.0
2106,60552.0
2107,185484.0
2108,108964.0
2109,103856.0
2110,116022.0
2111,93367.0
2112,142057.0
2113,113812.0
2114,120871.0
2115,160384.0
2116,113087.0
2117,159102.0
2118,132816.0
2119,99258.0
2120,123740.0
2121,79369.0
2122,132124.0
2123,77615.0
2124,160213.0
2125,125831.0
2126,172826.0
2127,162999.0
2128,123957.0
2129,66824.0
2130,124481.0
2131,131353.0
2132,94778.0
2133,111249.0
2134,123823.0
2135,76117.0
2136,74976.0
2137,96979.0
2138,111924.0
2139,126991.0
2140,135323.0
2141,157862.0
2142,139137.0
2143,148563.0
2144,103133.0
2145,142436.0
2146,184866.0
2147,159255.0
2148,133418.0
2149,145101.0
2150,239419.0
2151,125710.0
2152,151178.0
2153,176016.0
2154,89340.0
2155,132188.0
2156,248877.0
2157,224981.0
2158,256267.0
2159,208523.0
2160,205545.0
2161,214400.0
2162,333477.0
2163,354510.0
2164,253950.0
2165,196369.0
2166,158310.0
