Id,SalePrice
1461,117298.0
1462,143620.0
1463,181577.0
1464,185633.0
1465,185438.0
1466,166767.0
1467,159564.0
1468,157007.0
1469,187358.0
1470,129481.0
1471,145617.0
1472,106209.0
1473,101385.0
1474,142924.0
1475,94308.0
1476,368227.0
1477,240987.0
1478,328391.0
1479,335215.0
1480,455448.0
1481,336415.0
1482,212377.0
1483,162760.0
1484,164368.0
1485,184011.0
1486,190934.0
1487,358406.0
1488,217292.0
1489,199752.0
1490,253795.0
1491,203842.0
1492,91447.0
1493,196251.0
1494,295922.0
1495,282885.0
1496,236935.0
1497,164388.0
1498,186324.0
1499,178544.0
1500,173955.0
1501,189889.0
1502,151074.0
1503,278453.0
1504,242811.0
1505,220310.0
1506,178384.0
1507,233977.0
1508,197398.0
1509,156888.0
1510,150552.0
1511,154189.0
1512,159484.0
1513,120396.0
1514,147591.0
1515,167149.0
1516,156373.0
1517,167620.0
1518,120118.0
1519,204885.0
1520,133728.0
1521,126238.0
1522,172897.0
1523,112792.0
1524,97448.0
1525,117769.0
1526,99531.0
1527,107182.0
1528,122245.0
1529,157757.0
1530,223636.0
1531,157875.0
1532,102096.0
1533,145541.0
1534,118047.0
1535,147229.0
1536,110868.0
1537,62417.0
1538,162411.0
1539,170850.0
1540,94631.0
1541,132832.0
1542,144580.0
1543,168658.0
1544,74578.0
1545,119815.0
1546,145204.0
1547,136698.0
1548,127097.0
1549,124449.0
1550,141739.0
1551,102638.0
1552,161928.0
1553,156507.0
1554,127548.0
1555,150728.0
1556,112151.0
1557,95713.0
1558,108761.0
1559,88063.0
1560,135666.0
1561,116184.0
1562,145165.0
1563,130183.0
1564,159101.0
1565,176819.0
1566,248085.0
1567,74962.0
1568,257448.0
1569,150258.0
1570,142696.0
1571,94926.0
1572,126190.0
1573,255103.0
1574,126085.0
1575,253301.0
1576,241036.0
1577,187306.0
1578,139149.0
1579,148431.0
1580,187664.0
1581,166961.0
1582,131580.0
1583,249710.0
1584,216458.0
1585,140353.0
1586,73304.0
1587,97004.0
1588,163883.0
1589,82185.0
1590,109554.0
1591,91876.0
1592,124138.0
1593,136319.0
1594,121952.0
1595,121589.0
1596,240596.0
1597,214986.0
1598,198811.0
1599,183167.0
1600,165762.0
1601,55892.0
1602,134624.0
1603,61997.0
1604,300825.0
1605,219565.0
1606,133364.0
1607,146014.0
1608,229068.0
1609,181244.0
1610,166444.0
1611,139831.0
1612,191374.0
1613,159587.0
1614,142583.0
1615,91616.0
1616,70310.0
1617,82819.0
1618,123943.0
1619,146143.0
1620,154375.0
1621,134210.0
1622,159870.0
1623,270968.0
1624,214817.0
1625,103960.0
1626,166098.0
1627,181454.0
1628,264084.0
1629,164759.0
1630,297193.0
1631,237100.0
1632,215578.0
1633,177960.0
1634,192166.0
1635,179350.0
1636,147499.0
1637,181372.0
1638,173605.0
1639,171185.0
1640,216773.0
1641,169427.0
1642,299856.0
1643,211915.0
1644,241908.0
1645,197449.0
1646,172148.0
1647,153967.0
1648,126907.0
1649,139631.0
1650,118124.0
1651,117340.0
1652,103840.0
1653,105793.0
1654,144537.0
1655,117507.0
1656,152777.0
1657,155414.0
1658,169349.0
1659,107735.0
1660,170318.0
1661,413733.0
1662,354152.0
1663,377681.0
1664,449572.0
1665,333413.0
1666,330204.0
1667,372785.0
1668,375025.0
1669,329266.0
1670,360369.0
1671,260433.0
1672,371416.0
1673,281026.0
1674,236648.0
1675,200868.0
1676,209852.0
1677,207758.0
1678,465898.0
1679,386192.0
1680,329928.0
1681,288112.0
1682,334647.0
1683,191511.0
1684,174252.0
1685,185259.0
1686,170787.0
1687,161130.0
1688,192071.0
1689,195536.0
1690,197465.0
1691,199166.0
1692,256330.0
1693,169242.0
1694,183860.0
1695,151557.0
1696,247159.0
1697,152278.0
1698,324318.0
1699,317725.0
1700,285642.0
1701,284080.0
1702,216052.0
1703,218582.0
1704,249622.0
1705,279214.0
1706,375994.0
1707,230480.0
1708,202035.0
1709,238468.0
1710,224596.0
1711,295163.0
1712,244056.0
1713,262695.0
1714,211893.0
1715,214755.0
1716,178870.0
1717,190977.0
1718,140911.0
1719,237293.0
1720,225272.0
1721,157172.0
1722,123972.0
1723,155135.0
1724,198802.0
1725,247957.0
1726,203098.0
1727,150230.0
1728,173626.0
1729,177613.0
1730,159350.0
1731,114246.0
1732,129365.0
1733,105181.0
1734,107721.0
1735,129433.0
1736,93119.0
1737,272940.0
1738,289471.0
1739,235427.0
1740,207714.0
1741,193096.0
1742,173986.0
1743,171381.0
1744,362472.0
1745,228407.0
1746,169174.0
1747,217802.0
1748,212106.0
1749,143034.0
1750,120975.0
1751,242851.0
1752,119145.0
1753,147454.0
1754,190157.0
1755,165996.0
1756,129346.0
1757,120659.0
1758,151269.0
1759,151093.0
1760,173887.0
1761,148479.0
1762,185256.0
1763,190522.0
1764,126754.0
1765,141265.0
1766,183354.0
1767,185865.0
1768,137830.0
1769,150989.0
1770,154999.0
1771,134159.0
1772,133118.0
1773,133791.0
1774,153219.0
1775,143334.0
1776,130063.0
1777,107511.0
1778,153024.0
1779,138877.0
1780,156588.0
1781,123474.0
1782,93741.0
1783,158018.0
1784,128277.0
1785,151216.0
1786,162394.0
1787,166031.0
1788,68521.0
1789,107352.0
1790,107935.0
1791,193698.0
1792,142302.0
1793,120286.0
